url_inspection_full,inspection_results,actions_taken
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/49da29ac-b050-43ae-b4b0-40e78157b9af,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b6646dc1-8959-41c5-976d-7088050682bc,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/4b1ef9e2-314e-4c81-ba45-2e8eb7fb2b4e,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/601d8142-213e-49a2-af5f-9bb6731265de,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/6acf64d5-1faf-43c1-8994-a9e87f0aef11,"Corrected During Inspection
Hazardous food is held at 4°C (40°F) or less [Sec. 27(1)]
Ensure all hazardous foods are stored at 4°C (40°F) or less [Sec. 27(1)]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/43141d7a-8d5c-4335-a014-cef483ded9e5,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/881ee2a3-3ba8-4af3-91a7-51f2af117aa7,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a81f5fe4-2ef7-420f-8c2e-7085109f7c4b,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/c307d1aa-f8a8-461e-9502-27d4c161bbcd,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/7f6a8ea1-ac91-40eb-8320-dac2b42dbf33,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a82f6fbd-ee67-4b7c-bafc-f00b8bdb500d,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/c00f85f0-f8f6-429d-bab2-51080a038afb,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2219de9c-f0b8-4fa0-b44b-6ee33af4468c,"Corrected During Inspection
Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec. 27(1)(b)]
Hot held hazardous food must be held above 60°C (140°F) after cooking / rapid re-heating [Sec. 27(1)(b)]
Hazardous food is held at 4°C (40°F) or less [Sec. 27(1)]
Ensure all hazardous foods are stored at 4°C (40°F) or less [Sec. 27(1)]","Infraction(s) Observed - Action Required
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a1699d69-4114-402a-8908-57d0f49750fd,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/af931579-726c-44cf-a3a6-498132a01ad8,"Not in Compliance
Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer [Sec. 20(1)]
Chlorine sanitizer concentration must be at least 100 parts per million at 24°C or greater for at least 45 seconds [Sec. 20(1)(a)(ii)(B)]
Food contact surfaces cleaned and sanitized after each use and as often as is necessary to maintain such surfaces in a sanitary condition [Sec. 22]
Wash, rinse and sanitize equipment / utensils after each use or as often as necessary [Sec. 22]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f31ac8dc-ba69-4326-8718-7e057c39ac04,No infractions noted at the time of inspection,"Inspection Satisfactory
Sample Taken - Water
Food Handler Education on Site
Product Seized & Destroyed [HPPA Sec. 19]"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/34b51744-0357-4857-a02b-048963759260,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/9d958695-6ba8-488e-9e74-015a6f075445,"Not in Compliance
Where food is prepared or handled on-site, there is at least one food handler or supervisor on the premises who has completed the food handler training at the time of inspection [Sec. 32]
A certified food handler must be on-site at all times of operation [Sec. 32]
For information on the Safe Food Handling training requirements contact your local APH office",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/add051d9-1b68-45ce-be52-eaa130b5dd58,"Not in Compliance
Where food is prepared or handled on-site, there is at least one food handler or supervisor on the premises who has completed the food handler training at the time of inspection [Sec. 32]
A certified food handler must be on-site at all times of operation [Sec. 32]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/04ff3f75-e0aa-4c9a-8764-f0545f06a9d9,"Not in Compliance
Adequate protection against the entrance of insects, birds, rodents, and other pests [Sec. 13]
Food premise must be kept free from insects, rodents and other pests [Sec. 7(1)(a)(i)]",Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/01d0bdb2-1cbc-4dc9-ba9f-eefe97865b43,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/7045e0cd-55d0-44cc-b6f6-bf262162eb17,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/fe1d04bd-9aed-4bc0-972d-064eef962a0a,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f7c180f9-b26f-4140-a512-ce1c3ba71d14,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0c68f858-a6fc-496b-b2f8-527222bdb601,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/874228ed-0ec0-4c32-9457-d9901f0e00a6,"Corrected During Inspection
Food contact surfaces cleaned and sanitized after each use and as often as is necessary to maintain such surfaces in a sanitary condition [Sec. 22]
Sanitizing solution must be prepared as often as is necessary to maintain the required concentration
Adequate hand washing station(s) in all preparation / service areas used for hand washing only [Sec. 7(3)]
Hand washing station is only to be used for hand washing and shall not be obstructed in any way [Sec. 7(4)]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/db71e0a9-7407-4fdf-afe8-20961d59bf71,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8f1cd7c3-b278-4cd1-b319-ea16c9472c7b,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/953ec600-ba59-40ab-8abb-37f8b63c76c8,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/9ccc8bb5-c15b-4950-8afc-943aa137da5e,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8b62af2d-ae62-401c-8c93-9fd9249c4afb,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/90835d23-f734-4142-b797-1e6a85f4bdd2,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/6011d992-6eba-4768-9a92-4806a5b8bc5e,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site
Sample Taken - Food"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d1ad7210-5f91-4b1b-8ead-ff4df0cd7523,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/875c8629-ab2a-444a-bb06-cbfbb9ab7587,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0c51050d-4f45-42a3-b51f-7934179384dc,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/bfa94210-da2f-4566-a70f-ec3e4ae7f2c5,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2a3f8f58-5227-4fee-ab83-4b4c3bcea77c,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/5bd48083-87aa-48f4-aaba-3bdcc83e1133,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8355f32a-c866-432b-b689-d6df429237b9,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a1ceb739-68d4-467f-b9b4-c860a400e929,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/1f5df21a-988a-4b40-85f0-729779d4e1df,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/16bd0502-24f0-49bb-a2ab-a34df13f143a,"Not in Compliance
Hazardous food is cooled in a manner minimizing the growth of pathogens [Sec. 26(2)]
Cool hazardous food from 60°C (140°F) to 20°C (68°F) within 2 hours
Cool hazardous food from 20°C (68°F) to 4°C (40°F) within 4 hours
Corrected During Inspection
Hazardous food is held at 4°C (40°F) or less [Sec. 27(1)]
Ensure all hazardous foods are stored at 4°C (40°F) or less [Sec. 27(1)]","Infraction(s) Observed - Action Required
Food Handler Education on Site
Product Seized & Destroyed [HPPA Sec. 19]"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ebdce0d1-21d8-4960-aeee-8565663bf882,"Not in Compliance
Mechanical ventilation operable and kept clean [Sec. 11]
Ventilation hood and/or filters require cleaning",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/cd0bf509-b2e1-433f-a551-5a788c60df1f,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Safety Resources Provided"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/48ff3f24-d099-4ca2-9dde-1f8af68ad1ef,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/4edb7a79-0a78-4823-b754-91e7c07b2302,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/969132ba-f3bb-4d51-9b7b-e5ad0a97f6b7,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/911624b7-a155-4bce-8d4d-62f602ad7134,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d9cc0ebf-8c8a-4c33-9be2-39e4a0d3ae25,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/543e3bf2-71fb-4f17-8491-1b149ee591e8,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d30b0f94-8574-4818-b320-d4b8e5f441a3,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/cfca87d6-394c-4ef5-8a10-c88b1df7d3da,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b702e106-ea42-4c02-93a8-c5a11e76d736,"Corrected During Inspection
Adequate hand washing station(s) in all preparation / service areas used for hand washing only [Sec. 7(3)]
Hand washing station is only to be used for hand washing and shall not be obstructed in any way [Sec. 7(4)]","Infraction(s) Observed - Action Required
Food Handler Education on Site
Food Safety Resources Provided"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f1c2bee8-98cc-4a07-ad73-3d5f730db153,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f1e837c1-5982-4f05-b970-cf2e764a8658,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a414bdc0-2b45-4d58-9388-bfce0e4b21b1,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d39132ab-c15a-405e-9662-a632a170ad92,"Not in Compliance
Easily readable, accurate indicating thermometers used to verify food preparation and storage temperatures [Sec. 30(b)]
An easily readable, accurate thermometer must be provided and used to measure the internal temperature of prepared hazardous foods [Sec. 26(2)]","Infraction(s) Observed - Action Required
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/20ec72fc-e047-467c-baa3-6b775e296a2d,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3072d128-2474-48b0-8997-a5d396abefa0,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/5b2447ef-05f3-41c2-b0db-e05021739f5f,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8855a6af-f5eb-4bcd-9a52-1084b46bdba0,"Not in Compliance
Adequate hand washing station(s) in all preparation / service areas, supplied with liquid soap and paper towels, and used for hand washing only [Sec. 7(3)]
Single-service paper towels must be provided at the designated hand washing station [Sec. 1(1)]
Soap in a dispenser must be provided at the designated hand washing station [Sec. 1(1)]
Adequate supply of potable water [Sec. 7(3)(a)]
An adequate supply of potable water must be provided for the operation of the premises [Sec. 7(3)(a)]
Hot and cold running water under pressure in areas where food is processed, prepared or manufactured or utensils are washed [Sec. 7(3)(b)]
Hot and cold running water must be provided under pressure in areas where food is processed, prepared or manufactured [Sec. 7(3)(b)]
Hot and cold running water must be provided under pressure in areas where utensils are washed [Sec. 7(3)(b)]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/df26b71e-293e-4d8e-9ff6-1413b54e0a9a,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/4d785108-bb3e-4d36-8bfb-69e6aa8f7672,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/00917cfe-d5ae-4e2a-bd3f-d3f23d46581f,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/d653eab3-5d9c-4c58-a344-542c6db5455e,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Safety Resources Provided"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/22993b40-6e92-4e5d-8a58-0310b558db4a,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ad5c6793-9963-4b71-998c-4e052953c019,"Not in Compliance
Food contact surfaces cleaned and sanitized after each use and as often as is necessary to maintain such surfaces in a sanitary condition [Sec. 22]
Maintain sanitizing solutions according to manufacturer's instructions",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/0073d86c-4f3f-4753-b836-d6abf59eee8f,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/25e6f5e6-4456-4db4-8f23-3500df41577e,No infractions noted at the time of inspection,"Inspection Satisfactory
Sample Taken - Water"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/bd58c020-0f56-403d-a1fd-694320a5cc43,No infractions noted at the time of inspection,"Inspection Satisfactory
Sample Taken - Water"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ef32d513-9a3d-4fee-b18a-d3e67a0a0811,"Not in Compliance
Mechanical ventilation operable and kept clean [Sec. 11]
Ventilation hood and/or filters require cleaning
Corrected During Inspection
Food protected from potential contamination and adulteration [Sec. 26(1)]
Raw hazardous foods must be handled separate from ready-to-eat foods, on separate preparation surfaces, and with separate utensils to prevent contamination
Raw hazardous foods must be stored separately or below cooked / ready-to-eat foods","Infraction(s) Observed - Action Required
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/5e9b5cae-21c3-4636-a3b4-621cc447e4ab,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/75272ced-bded-47f6-b984-743b6e35d414,"Not in Compliance
Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer [Sec. 20(1)]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/65cba8c6-be1d-4a6c-90b6-afe1fd651f4c,"Not in Compliance
Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer [Sec. 20(1)]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/1e9520c4-be40-4df1-8b27-5b9c18629d74,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/ab31bf2a-7854-4024-be1c-0e98d5bd474b,"Not in Compliance
Where food is prepared or handled on-site, there is at least one food handler or supervisor on the premises who has completed the food handler training at the time of inspection [Sec. 32]
A certified food handler must be on-site at all times of operation [Sec. 32]
Hazardous food is held at 4°C (40°F) or less [Sec. 27(1)]
Ensure all hazardous foods are stored at 4°C (40°F) or less [Sec. 27(1)]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/fc1f4f3c-b8f7-49e9-8baf-37d1d97881f4,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/f381b05e-e494-43f3-ac29-99eb59d6aa51,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2303bbec-548f-46b6-8db2-a017eed2f81c,"Not in Compliance
Hazardous food is held at 4°C (40°F) or less [Sec. 27(1)]
Ensure all hazardous foods are stored at 4°C (40°F) or less [Sec. 27(1)]
Adequate hand washing station(s) in all preparation / service areas, supplied with hot and cold running water, liquid soap and paper towels.
Hot and cold running water must be provided at the designated hand washing station [Sec. 1(1)]
Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer [Sec. 20(1)]
Chlorine sanitizer concentration must be at least 100 parts per million at 24°C or greater for at least 45 seconds [Sec. 20(1)(a)(ii)(B)]
Corrected During Inspection
Adequate hand washing station(s) in all preparation / service areas used for hand washing only [Sec. 7(3)]
Food contact surfaces cleaned and sanitized after each use and as often as is necessary to maintain such surfaces in a sanitary condition [Sec. 22]
Wash, rinse and sanitize equipment / utensils after each use or as often as necessary [Sec. 22]
Ensure a sanitizing test kit is provided and used to verify the concentration of the sanitizing agent",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/aca7a2ea-b774-4877-ae41-0cb759fd3f30,"Not in Compliance
Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer [Sec. 20(1)]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/653f87b5-3143-4148-a29c-7c173de205e1,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/4641f060-d367-40f4-b6a0-0e37e0828aa5,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/8c51a507-7afe-4816-b6cc-ecee520804e4,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/9b4bb5d0-29dd-46c1-b596-bef757ffe860,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/51ea6d45-919e-46d2-bfca-f7369dd801c6,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/7fbd1680-0d58-4bf0-8a46-9d27fdb1ad00,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/537f79fc-ea56-4c0d-ab6d-c8c6081ebbc3,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/115242bd-0fd9-4400-969f-7d20429b13c3,"Not in Compliance
Where food is prepared or handled on-site, there is at least one food handler or supervisor on the premises who has completed the food handler training at the time of inspection [Sec. 32]
A certified food handler must be on-site at all times of operation [Sec. 32]
For information on the Safe Food Handling training requirements contact your local APH office",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/fd25c41a-5b11-499f-b708-35c28e9a3b98,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/992aafa5-ee03-41dc-8688-60244fa84938,"Not in Compliance
Food protected from potential contamination and adulteration [Sec. 26(1)]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/a467ba86-805d-4803-83ef-5a9ce13e00ae,"Not in Compliance
Food protected from potential contamination and adulteration [Sec. 26(1)]
All food must be protected from potential contamination and adulteration [Sec. 26(1)]",Infraction(s) Observed - Action Required
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2b752a6b-cf3b-4fee-b03c-711c8a351a05,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/66ba6b3e-2f37-4f82-af60-46cd25164b30,"Not in Compliance
Where food is prepared or handled on-site, there is at least one food handler or supervisor on the premises who has completed the food handler training at the time of inspection [Sec. 32]
A certified food handler must be on-site at all times of operation [Sec. 32]
For information on the Safe Food Handling training requirements contact your local APH office
Corrected During Inspection
Mechanical dishwashing: Wash / rinse water clean, water temperature, timing cycles, sanitizer [Sec. 20(1)]","Infraction(s) Observed - Action Required
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/694d2471-b355-4945-a377-8471e247c7d9,"Not in Compliance
Where food is prepared or handled on-site, there is at least one food handler or supervisor on the premises who has completed the food handler training at the time of inspection [Sec. 32]
A certified food handler must be on-site at all times of operation [Sec. 32]
For information on the Safe Food Handling training requirements contact your local APH office
Adequate hand washing station(s) in all preparation / service areas used for hand washing only [Sec. 7(3)]","Infraction(s) Observed - Action Required
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b1dc5412-5cdd-4e60-ad9d-ba17991d4686,"Not in Compliance
Where food is prepared or handled on-site, there is at least one food handler or supervisor on the premises who has completed the food handler training at the time of inspection [Sec. 32]
A certified food handler must be on-site at all times of operation [Sec. 32]
For information on the Safe Food Handling training requirements contact your local APH office","Infraction(s) Observed - Action Required
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/2b4e02f3-a5fc-4f34-a78f-cc0edb4cf699,"Corrected During Inspection
Hazardous food is held at 4°C (40°F) or less [Sec. 27(1)]
Ensure all hazardous foods are stored at 4°C (40°F) or less [Sec. 27(1)]
Food protected from potential contamination and adulteration [Sec. 26(1)]
Raw hazardous foods must be stored separately or below cooked / ready-to-eat foods","Infraction(s) Observed - Action Required
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/b61b44b3-dbbf-48bd-893c-53e6069349e7,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3084a89f-ec92-4e3e-8297-acbc137a63a5,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/e303db70-bbd3-41bc-ac4e-a5d625d00b95,No infractions noted at the time of inspection,"Inspection Satisfactory
Food Handler Education on Site
Food Safety Resources Provided"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/3c8a3cda-a3c6-47b0-9828-9ac173a13122,No infractions noted at the time of inspection,Inspection Satisfactory
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/00b4a97a-4d25-4d34-9ce1-6307d17a8c8c,"Corrected During Inspection
Proper use and storage of clean utensils (including single service utensils) [Sec. 8(1)]
Utensils must be stored and transported in a manner preventing contamination
Hot holding: minimum of 60°C (140°F) after cooking / rapid re-heating [Sec. 27(1)(b)]
Hot held hazardous food must be held above 60°C (140°F) after cooking / rapid re-heating [Sec. 27(1)(b)]
Food contact surfaces cleaned and sanitized after each use and as often as is necessary to maintain such surfaces in a sanitary condition [Sec. 22]
Sanitizing solution must be prepared as often as is necessary to maintain the required concentration","Infraction(s) Observed - Action Required
Food Handler Education on Site"
http://disclosure.algomapublichealth.com/Portal/Inspection/Details/deda8494-cf73-48fd-af8e-33c9dfd61799,No infractions noted at the time of inspection,Inspection Satisfactory
